"TIMESTAMP","RECORD","Hs","Fc_wpl","LE_wpl","Hc","tau","u_star","Ts_mean","stdev_Ts","cov_Ts_Ux","cov_Ts_Uy","cov_Ts_Uz","co2_mean","stdev_co2","cov_co2_Ux","cov_co2_Uy","cov_co2_Uz","h2o_Avg","stdev_h2o","cov_h2o_Ux","cov_h2o_Uy","cov_h2o_Uz","Ux_Avg","stdev_Ux","cov_Ux_Uy","cov_Ux_Uz","Uy_Avg","stdev_Uy","cov_Uy_Uz","Uz_Avg","stdev_Uz","press_mean","t_hmp_mean","h2o_hmp_mean","rho_a_mean","wnd_dir_compass","wnd_dir_csat3","wnd_spd","rslt_wnd_spd","std_wnd_dir","Fc_irga","LE_irga","co2_wpl_LE","co2_wpl_H","h2o_wpl_LE","h2o_wpl_H","n_Tot","csat_warnings","irga_warnings","del_T_f_Tot","sig_lck_f_Tot","amp_h_f_Tot","amp_l_f_Tot","chopper_f_Tot","detector_f_Tot","pll_f_Tot","sync_f_Tot","agc_Avg","panel_temp_Avg","batt_volt_Avg","shf_Avg(1)","shf_Avg(2)","shf_Avg(3)","shf_Avg(4)","del_Tsoil(1)","del_Tsoil(2)","soil_water_T_Avg(1)","soil_water_T_Avg(2)","soil_water_T_Avg(3)","soil_water_T_Avg(4)","soil_water_T_Avg(5)","Tsoil_avg(1)","Tsoil_avg(2)","cs616_wcr_Avg(1)","cs616_wcr_Avg(2)","cs616_wcr_Avg(3)","cs616_wcr_Avg(4)","cs616_wcr_Avg(5)"
"TS","RN","W/m^2","mg/(m^2 s)","W/m^2","W/m^2","kg/(m s^2)","m/s","C","C","m C/s","m C/s","m C/s","mg/m^3","mg/m^3","mg/(m^2 s)","mg/(m^2 s)","mg/(m^2 s)","g/m^3","g/m^3","g/(m^2 s)","g/(m^2 s)","g/(m^2 s)","m/s","m/s","(m/s)^2","(m/s)^2","m/s","m/s","(m/s)^2","m/s","m/s","kPa","C","g/m^3","kg/m^3","degrees","degrees","m/s","m/s","degrees","mg/(m^2 s)","W/m^2","mg/(m^2 s)","mg/(m^2 s)","W/m^2","W/m^2","samples","samples","samples","samples","samples","samples","samples","samples","samples","samples","samples","unitless","C","V","W/m^2","W/m^2","W/m^2","W/m^2","C","C","frac_v_wtr","frac_v_wtr","frac_v_wtr","frac_v_wtr","frac_v_wtr","C","C","uSeconds","uSeconds","uSeconds","uSeconds","uSeconds"
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Smp","Smp","Smp","Smp","Avg","Smp","Smp","Smp","Avg","Smp","Smp","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Avg","Avg","Avg","Avg","Avg"
"2007-12-03 16:05:00",7442,73.10738,-0.1470158,135.9396,65.05709,0.5071399,0.6423492,8.719957,0.213682,-0.1513969,0.07457165,0.05920419,718.5737,1.367255,0.1899435,-0.1219602,-0.3336438,6.989769,0.1831416,-0.02833623,-0.004736288,0.05447733,1.572202,2.260674,-1.266359,-0.1063748,-6.657221,2.260055,0.3986647,-0.1004561,0.9613511,99.5041,8.614366,4.366287,1.229095,76.7122,-76.71222,7.228245,6.840352,18.76397,-0.3336438,132.9247,0.05149592,0.1351321,0.7634906,2.251416,3000,0,0,0,0,0,0,0,0,0,0,56,9.104792,12.7813,-5.075529,-4.042676,2.095625,1.225304,0.02402878,0.0302,0.3609793,0.4559383,0.3440345,0.3382515,0.3761703,5.030154,5.509037,29.61272,32.18221,29.12605,28.95774,30.04115
"2007-12-03 16:10:00",7443,109.1342,-0.3150048,184.2958,98.18506,0.3890076,0.5627263,8.932026,0.3051316,-0.1686959,0.4095309,0.08842471,716.9324,1.984406,0.5761164,-1.585624,-0.5880567,7.055477,0.2362988,-0.1112469,0.2243291,0.07371101,1.762138,1.54817,-1.241317,-0.1926792,-5.278783,2.307443,0.2512943,-0.06529833,0.7841921,99.5037,8.750396,4.412066,1.228468,71.54021,-71.54022,5.785786,5.565131,15.81833,-0.5880567,179.8549,0.06955605,0.2034958,1.044452,3.396445,3000,0,0,0,0,0,0,0,0,0,0,56,9.217406,12.81605,-4.91381,-3.839554,2.589456,1.582979,0.02510071,0.03382301,0.3609316,0.4559316,0.3439406,0.3381689,0.376072,5.055254,5.54286,29.61137,32.18204,29.12332,28.95532,30.0384
"2007-12-03 16:15:00",7444,114.6535,-0.1856741,203.056,102.6072,0.8123633,0.813333,8.967469,0.3468947,0.07564013,0.4597876,0.09292879,717.0967,1.887718,-0.451517,-1.349208,-0.4751476,6.940826,0.3075641,0.1606253,0.4257025,0.0813232,1.04089,2.138146,0.8522583,0.2170898,-5.584062,2.492095,0.6248746,-0.1396272,1.007886,99.49496,8.835075,4.324981,1.228043,79.44102,-79.44104,6.052534,5.680246,20.0889,-0.4751476,198.4286,0.07677793,0.2126956,1.129881,3.497552,3000,0,0,0,0,0,0,0,0,0,0,56,9.350496,12.82357,-4.740458,-3.63276,3.082354,1.94596,0.0265317,0.035182,0.3608955,0.4559242,0.3438288,0.3380794,0.3759252,5.081786,5.578042,29.61034,32.18185,29.12008,28.95271,30.0343
"2007-12-03 16:20:00",7445,107.8317,-0.2747393,221.4749,94.76991,0.9810696,0.8934196,8.529437,0.2565554,-0.07646976,0.3260139,0.0873241,717.6924,1.28516,-0.1720073,-1.343551,-0.5553285,6.650886,0.1929726,0.008546206,0.1746488,0.08903602,1.703384,2.609448,-0.08377805,0.552547,-8.295539,2.952293,0.576032,-0.1304985,1.143361,99.47384,8.571899,4.040945,1.229105,78.39632,-78.3963,8.894373,8.468617,17.72178,-0.5553285,217.2479,0.08403707,0.1965522,1.15453,3.072473,3000,0,0,0,0,0,0,0,0,0,0,56,9.491224,12.83505,-4.561932,-3.418948,3.564126,2.319341,0.02630424,0.03334808,0.3608138,0.4559031,0.3434182,0.3380068,0.3757944,5.10809,5.61139,29.60802,32.1813,29.10817,28.95059,30.03064
"2007-12-03 16:25:00",7446,35.0255,-0.264032,120.4657,27.89684,0.5489093,0.6680572,8.61223,0.2068656,-0.03444642,0.1733631,0.02834573,717.9079,1.467531,-0.9024646,-0.6754227,-0.3678543,6.741476,0.1900512,0.02872976,0.117571,0.04869538,1.019038,2.073516,-0.5703591,0.002754494,-6.622649,1.789366,0.4462919,0.03535834,0.8648393,99.48185,8.403588,4.090457,1.22991,81.2524,-81.25238,7.000445,6.700591,16.76398,-0.3678543,118.8167,0.04594682,0.05787548,0.6387756,1.010222,3000,0,0,0,0,0,0,0,0,0,0,56,9.606139,12.61049,-4.377759,-3.194358,4.039859,2.707841,0.02244949,0.03074217,0.3607803,0.455893,0.3432825,0.3379231,0.3757125,5.13054,5.642132,29.60707,32.18104,29.10423,28.94814,30.02835
"2007-12-03 16:30:00",7447,22.59333,-0.1853587,122.5131,15.35979,0.4297783,0.5908668,8.362027,0.2030318,-0.1118275,0.1834709,0.01826802,719.8206,0.9013501,-0.1148856,-0.5349115,-0.2642636,6.739301,0.1499349,-0.02024618,0.07385502,0.0496802,1.937796,2.336785,-1.671371,0.2643137,-7.926625,2.023292,0.2280912,-0.1658048,0.9823015,99.48579,8.165289,4.061422,1.231021,76.26252,-76.26251,8.457147,8.160052,15.18172,-0.2642636,121.2197,0.0469573,0.03194755,0.6464675,0.6469579,3000,0,0,0,0,0,0,0,0,0,0,56,9.682783,12.49194,-4.19346,-2.964013,4.534832,3.102089,0.01938725,0.02700567,0.3607538,0.4558879,0.343152,0.3378593,0.3756169,5.149927,5.669137,29.60631,32.18091,29.10044,28.94628,30.02567
"2007-12-03 16:35:00",7448,3.950947,-0.08095957,108.8412,-2.455537,0.4710099,0.6182221,8.275261,0.1153193,-0.05713759,0.06836006,0.003191072,720.9831,0.7820714,-0.1795932,-0.3590904,-0.1177591,6.821129,0.1510953,0.05819616,0.04662317,0.04432106,0.6352632,2.180216,-0.7932472,0.1685873,-6.174749,1.849245,0.3430073,-0.07131859,0.8978063,99.49422,7.874682,4.11192,1.23237,84.12602,-84.12604,6.594744,6.207341,19.63215,-0.1177591,108.1434,0.04191516,-0.005115625,0.5832846,0.1145415,3000,0,0,0,0,0,0,0,0,0,0,56,9.714384,12.28378,-4.0014,-2.725213,5.029699,3.501795,0.01815653,0.02288008,0.3607124,0.4558789,0.343016,0.337754,0.3755362,5.168084,5.692018,29.60513,32.18068,29.09649,28.9432,30.02341
"2007-12-03 16:40:00",7449,8.831964,-0.1238171,120.6618,1.726629,0.7676349,0.789006,8.217499,0.1425206,-0.1215689,0.2270596,0.007129183,721.3344,0.9505128,-0.6227562,-0.8973304,-0.1738285,6.845097,0.1559426,-0.07291446,0.1144787,0.04908102,1.682055,2.078297,-0.2950483,-0.1408033,-5.426849,3.089257,0.606398,-0.1326155,1.013538,99.49944,7.724434,4.123571,1.233088,72.77914,-72.77914,6.192577,5.681549,23.26868,-0.1738285,119.7577,0.04641265,0.003598714,0.6473856,0.2567629,3000,0,0,0,0,0,0,0,0,0,0,56,9.706573,12.24915,-3.804646,-2.477886,5.465631,3.901724,0.01947069,0.02309561,0.3606814,0.4558745,0.3427868,0.3376402,0.3754746,5.187554,5.715113,29.60425,32.18056,29.08983,28.93987,30.02169
"2007-12-03 16:45:00",7450,74.00716,-0.1314949,159.9383,64.54568,0.6339067,0.7169353,7.909674,0.2215261,-0.07316077,0.2461428,0.05972895,719.8239,1.36381,-0.5482793,-1.300489,-0.3264217,6.69501,0.1843893,-0.003229349,0.1266399,0.06435438,2.452497,2.072502,0.4190843,-0.1666854,-8.21124,2.737205,0.4862181,0.04546042,1.018874,99.50239,7.703138,4.005365,1.233291,73.37039,-73.37039,8.853136,8.569667,14.49404,-0.3264217,157.0247,0.06071237,0.1342144,0.8242953,2.089351,3000,0,0,0,0,0,0,0,0,0,0,56,9.666324,12.64431,-3.604105,-2.230304,5.795759,4.285166,0.02055359,0.01958704,0.360632,0.4558679,0.3426999,0.3375638,0.3753965,5.208108,5.7347,29.60285,32.18039,29.08731,28.93764,30.0195
"2007-12-03 16:50:00",7451,100.3313,-0.172771,112.912,93.63364,0.8356684,0.8231652,7.885135,0.2850438,-0.09551081,0.5569035,0.08097536,718.7012,1.493261,0.2898179,-1.444302,-0.4094228,6.662613,0.1791234,-0.04660968,0.1229297,0.04488441,2.742229,1.706557,-0.3806486,-0.2657916,-6.173311,3.39869,0.623296,-0.003296333,1.109995,99.51082,7.732593,3.989989,1.233275,66.04886,-66.04886,7.189423,6.754967,19.91182,-0.4094228,109.518,0.04227823,0.1943736,0.5727036,2.821335,3000,0,0,0,0,0,0,0,0,0,0,56,9.629034,12.80303,-3.395622,-1.981895,5.99184,4.619276,0.02438307,0.02355909,0.3605815,0.4558595,0.342585,0.3374837,0.3753034,5.232491,5.758259,29.60141,32.18018,29.08397,28.9353,30.0169
"2007-12-03 16:55:00",7452,70.44418,-0.2648602,139.8113,62.18183,0.4006839,0.5700367,7.893979,0.2747025,-0.0132704,0.5936053,0.05686244,718.5876,1.6419,-0.323586,-2.160072,-0.446864,6.659478,0.1978297,0.02807203,0.2157319,0.05619672,2.284611,1.952644,0.315281,-0.003397999,-6.328474,3.333443,0.3249241,-0.08912583,0.9595107,99.5025,7.751671,3.979842,1.233094,70.15015,-70.15015,7.198026,6.728226,20.69355,-0.446864,137.12,0.05293269,0.1290711,0.715319,1.975998,3000,0,0,0,0,0,0,0,0,0,0,56,9.621734,12.64211,-3.181946,-1.736717,6.02173,4.878277,0.02819681,0.02746058,0.3604178,0.4558464,0.3425201,0.3374071,0.3752558,5.260688,5.78572,29.59675,32.17984,29.08208,28.93306,30.01556
"2007-12-03 17:00:00",7453,44.32975,-0.2768782,129.0611,36.69205,0.8547001,0.832364,7.935829,0.1866666,-0.1605363,0.3305843,0.03576718,717.9243,1.184804,0.4316408,-1.371712,-0.4019983,6.586576,0.2329848,-0.1898874,0.2603061,0.05212629,2.338082,2.08587,-0.9317132,-0.2914602,-5.332958,3.259168,0.6285414,0.1760058,1.141577,99.49008,7.603204,3.909465,1.233636,66.32632,-66.32632,6.277869,5.822978,21.80381,-0.4019983,127.1882,0.04902893,0.07609115,0.6514497,1.221479,3000,0,0,0,0,0,0,0,0,0,0,56,9.635724,12.44413,-2.960078,-1.493642,6.012987,5.059407,0.02589083,0.02522135,0.3603189,0.4558302,0.3423739,0.3373543,0.3751865,5.286579,5.810941,29.59394,32.17942,29.07783,28.93151,30.01362
"2007-12-03 17:05:00",7454,10.7083,-0.2733621,110.5775,4.196586,0.6654139,0.7343193,7.969968,0.142837,-0.1308771,0.200893,0.00863724,717.6243,1.232282,-0.0160928,-1.078002,-0.3243288,6.522103,0.1834618,-0.08486686,0.1941744,0.04497483,1.826433,1.710727,-1.394864,-0.2865242,-5.060102,2.450411,0.4568012,-0.07004317,0.8985641,99.48868,7.523597,3.827514,1.234019,70.15305,-70.15305,5.669273,5.379637,18.30831,-0.3243288,109.7386,0.04226875,0.008697969,0.5500838,0.2888362,3000,0,0,0,0,0,0,0,0,0,0,56,9.633229,12.34816,-2.733867,-1.256448,6.020041,5.187981,0.02022505,0.02030897,0.3602833,0.4558274,0.3422899,0.3372407,0.3750296,5.306804,5.83125,29.59292,32.17935,29.07539,28.92819,30.00923
"2007-12-03 17:10:00",7455,119.9103,-0.2452539,196.7608,108.2719,0.6799513,0.7424147,7.746545,0.3375237,0.02616063,0.6576673,0.09674943,718.4036,1.58845,-0.8552275,-1.387766,-0.5442029,6.392429,0.2364451,0.08809181,0.3880536,0.0789584,0.9873986,2.509171,-0.2917617,0.3099342,-6.806339,3.041873,0.4557847,-0.1174669,1.059698,99.47662,7.590511,3.738265,1.233629,81.74565,-81.74567,7.357406,6.877586,20.6853,-0.5442029,192.6585,0.0743063,0.2246428,0.9434462,3.158819,3000,0,0,0,0,0,0,0,0,0,0,56,9.607737,12.62009,-2.50608,-1.030665,6.057222,5.285885,0.01986074,0.02007723,0.3602478,0.4558277,0.3421962,0.3370653,0.3749909,5.326664,5.851327,29.59191,32.17936,29.07267,28.92307,30.00815
"2007-12-03 17:15:00",7456,86.98965,-0.2007836,161.4676,77.44909,0.4333382,0.5925478,7.599298,0.217915,-0.07893935,0.2381592,0.07015588,718.1561,1.326542,0.2133803,-0.5908612,-0.4224828,6.310438,0.1875806,0.00897549,0.06804816,0.06494947,1.108096,2.388632,-0.9602199,0.1678524,-7.182537,2.385928,0.3083924,-0.1110633,1.059383,99.4637,7.44092,3.645322,1.234185,81.22975,-81.22974,7.612399,7.26751,17.24103,-0.4224828,158.4767,0.06106952,0.1606297,0.7563649,2.234519,3000,0,0,0,0,0,0,0,0,0,0,56,9.581586,12.53317,-2.287414,-0.8153257,6.096846,5.3772,0.02261162,0.02014065,0.3602262,0.4558109,0.3421201,0.3369511,0.3749874,5.349276,5.871468,29.5913,32.17892,29.07046,28.91973,30.00805
"2007-12-03 17:20:00",7457,43.62741,-0.1340458,153.3972,34.58022,0.9071728,0.8569249,7.440661,0.1606434,-0.07975459,0.1791679,0.0351505,719.1812,0.7526966,-0.3412887,-0.7754396,-0.2642938,6.380399,0.1498479,0.08272349,0.1273016,0.06210491,1.032582,2.487789,0.1260058,0.10498,-7.383869,2.63775,0.7267774,0.02020858,1.132169,99.46453,7.164812,3.680763,1.235391,82.03921,-82.03922,7.881457,7.455719,18.8258,-0.2642938,151.536,0.05842264,0.07182539,0.7295761,1.131616,3000,0,0,0,0,0,0,0,0,0,0,56,9.553003,12.33904,-2.074221,-0.6132025,6.116004,5.45538,0.02069044,0.01670694,0.3601912,0.4558036,0.3420349,0.336906,0.3749343,5.369967,5.888175,29.5903,32.17873,29.06798,28.91841,30.00656
"2007-12-03 17:25:00",7458,13.27994,-0.06278807,87.7504,8.117582,0.6994166,0.7521318,7.298816,0.1450829,-0.1192659,0.2077101,0.01069115,720.3168,0.6507287,-0.01979338,-0.5853201,-0.1132398,6.365694,0.1102713,0.004330114,0.08645198,0.03565249,1.061321,3.187035,-3.42812,0.2717108,-7.863208,2.797807,0.4961776,-0.1709406,1.162836,99.45972,6.933028,3.658427,1.236369,82.31306,-82.31305,8.518286,7.934509,21.2047,-0.1132398,86.99208,0.03356432,0.01688743,0.4159475,0.3423683,3000,0,0,0,0,0,0,0,0,0,0,56,9.497586,12.23961,-1.87134,-0.4245655,6.118633,5.518864,0.018538,0.01439142,0.3601399,0.4557989,0.3419305,0.3368987,0.3748329,5.388505,5.902566,29.58884,32.17861,29.06494,28.91819,30.00372
"2007-12-03 17:30:00",7459,-4.169581,-0.1259739,89.35571,-9.39835,0.7224696,0.764235,7.244695,0.1098374,-0.08032918,0.1149108,-0.003355083,720.1419,0.6896982,-0.3194744,-0.7011409,-0.1407537,6.458453,0.1417665,0.009514421,0.1635213,0.03648845,2.142438,2.280144,-0.9994078,0.05512655,-6.572975,2.719979,0.5814477,-0.0911155,0.9700078,99.468,6.806888,3.726116,1.236989,71.94679,-71.94678,7.33321,6.913323,19.38224,-0.1407537,89.03181,0.03432759,-0.01954781,0.4333826,-0.1094882,3000,0,0,0,0,0,0,0,0,0,0,56,9.403234,12.21794,-1.672638,-0.2480208,6.111971,5.563946,0.01474285,0.009806633,0.3600959,0.4557936,0.3418663,0.3368483,0.3747415,5.403247,5.912373,29.58759,32.17848,29.06308,28.91672,30.00116
"2007-12-03 17:35:00",7460,-1.953206,-0.1028653,76.49219,-6.429945,0.380033,0.554243,7.311512,0.08330142,-0.02030566,0.07788503,-0.001571461,720.2498,0.6385192,-0.146084,-0.3136222,-0.1188604,6.488433,0.1271066,0.007866533,0.0427965,0.03121734,1.662612,1.75293,-0.02304734,-0.1877631,-4.533944,2.383466,0.243121,-0.06724342,0.9131433,99.47986,6.8009,3.754464,1.237146,69.86183,-69.86182,5.268113,4.829175,23.38078,-0.1188604,76.1703,0.02936998,-0.01337485,0.3735581,-0.05167544,3000,0,0,0,0,0,0,0,0,0,0,56,9.279064,12.20359,-1.481775,-0.08100834,6.080342,5.594471,0.01602364,0.008572578,0.3600683,0.4557982,0.3412687,0.3367185,0.374676,5.419271,5.920946,29.5868,32.1786,29.04568,28.91292,29.99933
"2007-12-03 17:40:00",7461,1.94209,-0.1523515,66.04788,-1.93046,0.4993031,0.6353594,7.339673,0.07693238,-0.01571581,0.05824137,0.001562861,720.0549,0.8696051,-0.167514,-0.6818864,-0.1736577,6.522496,0.134875,0.02911247,0.0882938,0.02691452,1.492867,1.450714,0.1187746,-0.1058821,-4.309937,2.297503,0.3895482,-0.01918458,0.7922346,99.47169,6.835327,3.783926,1.236874,70.89503,-70.89502,4.903506,4.561163,21.40239,-0.1736577,65.67142,0.02532112,-0.004014987,0.3246757,0.05179161,3000,0,0,0,0,0,0,0,0,0,0,56,9.148891,12.20412,-1.296998,0.07727394,5.983549,5.600267,0.01888275,0.006037712,0.3600461,0.4557825,0.3399309,0.3365719,0.3746026,5.438154,5.926983,29.58617,32.17819,29.00673,28.90863,29.99727
"2007-12-03 17:45:00",7462,29.42823,-0.2253219,131.3388,21.69388,1.091294,0.9392745,7.150929,0.1253363,-0.07315695,0.2010522,0.02368014,719.3355,0.954688,0.1552596,-0.9218293,-0.3204409,6.368915,0.1454164,-0.04427971,0.1805843,0.05326132,2.484462,1.886308,-1.902611,-0.2579865,-6.079774,2.820687,0.8436731,-0.04994842,0.9729446,99.46002,6.799235,3.662091,1.236963,67.77291,-67.77292,6.859231,6.567815,16.69568,-0.3204409,129.9576,0.05004953,0.04506944,0.6217095,0.7594455,3000,0,0,0,0,0,0,0,0,0,0,56,9.027391,12.27889,-1.117955,0.2258367,5.81123,5.558169,0.01821709,0.009001255,0.3600303,0.4557742,0.339824,0.3363917,0.3745119,5.456371,5.935985,29.58572,32.17797,29.00361,28.90336,29.99473
"2007-12-03 17:50:00",7463,42.79143,-0.2514626,142.4982,34.38028,0.9490615,0.8759318,7.186654,0.1268968,-0.04827509,0.2105514,0.03443337,718.9122,1.109613,0.3541371,-1.266836,-0.3770139,6.384321,0.1501188,-0.0641848,0.1913712,0.05767088,2.314775,1.649696,-1.182143,-0.2481926,-5.262371,3.099476,0.7260048,-0.06155759,0.980492,99.45346,6.781498,3.669722,1.236955,66.25659,-66.25659,6.176147,5.748977,21.30232,-0.3770139,140.7169,0.05416198,0.07138932,0.6745928,1.106695,3000,0,0,0,0,0,0,0,0,0,0,56,8.918075,12.35102,-0.9479541,0.3665206,5.582758,5.46148,0.0183568,0.007211685,0.360005,0.4557674,0.3396822,0.3362786,0.374429,5.474728,5.943196,29.585,32.1778,28.99948,28.90005,29.99241
"2007-12-03 17:55:00",7464,26.3898,-0.131367,94.70472,20.80995,0.3978094,0.5671382,7.115029,0.1425606,-0.002429556,0.1267618,0.02123809,718.5082,1.105914,-0.1892707,-0.4923486,-0.210556,6.31866,0.155187,0.006651701,0.08432442,0.03835556,2.006476,1.82399,0.1220414,-0.1100277,-6.46555,1.942022,0.3022414,-0.08021209,0.8330197,99.4518,6.819456,3.624262,1.236794,72.75912,-72.75912,7.027684,6.769733,15.51843,-0.210556,93.58757,0.036005,0.04318401,0.4431396,0.674009,3000,0,0,0,0,0,0,0,0,0,0,56,8.824354,12.55264,-0.7833391,0.4949891,5.319614,5.308784,0.01785851,0.006875515,0.35999,0.4557573,0.3394829,0.3362235,0.374338,5.492586,5.950072,29.58457,32.17754,28.99367,28.89843,29.98986
"2007-12-03 18:00:00",7465,55.98638,-0.1925987,102.1525,49.95853,0.4383028,0.5955064,7.167483,0.2296117,-0.08676023,0.2350934,0.04508764,718.1244,1.388699,-0.1786253,-1.53109,-0.3347927,6.218175,0.1616855,0.004705402,0.1154095,0.04110206,1.881766,2.022292,-0.8641383,0.1491781,-6.523412,2.401916,0.3217247,-0.1183923,0.9392029,99.44685,7.00681,3.545412,1.235952,73.90907,-73.90906,7.093565,6.7894,16.77288,-0.3347927,100.289,0.03858645,0.1036076,0.4648275,1.398689,3000,0,0,0,0,0,0,0,0,0,0,56,8.749808,12.71884,-0.6284243,0.6049154,5.043013,5.133936,0.01702595,0.007568359,0.3599685,0.4557574,0.3394065,0.3361615,0.3742365,5.509612,5.95764,29.58396,32.17754,28.99144,28.89662,29.98701
"2007-12-03 18:05:00",7466,77.32854,-0.3606755,169.991,67.30341,0.5648044,0.6759872,7.161545,0.2329278,0.0469013,0.3417639,0.06227235,717.7552,1.934582,-0.8030044,-2.625618,-0.5645148,6.218141,0.19697,0.1143909,0.2515855,0.06856155,1.072693,2.181281,0.4586044,0.1438185,-6.732111,2.572119,0.4337367,-0.1036674,0.9420171,99.44276,6.983831,3.536978,1.236007,80.9466,-80.94659,7.221393,6.817037,19.16709,-0.5645148,167.2902,0.06432888,0.1395104,0.7734848,1.927327,3000,0,0,0,0,0,0,0,0,0,0,56,8.70948,12.59011,-0.491346,0.7009825,4.774424,4.928015,0.01778984,0.008984566,0.3599058,0.4557514,0.3393284,0.3360709,0.3741304,5.527402,5.966625,29.58217,32.17739,28.98916,28.89396,29.98404
"2007-12-03 18:10:00",7467,31.12448,-0.1386627,111.0568,24.59078,1.109761,0.9471913,6.923829,0.1889029,-0.1117457,0.4009228,0.02504522,718.0394,0.87151,0.466453,-0.8847545,-0.231864,6.152846,0.1617471,-0.09005535,0.2337215,0.04499992,2.755269,2.145801,-1.315764,-0.6238261,-6.133034,3.451435,0.6447925,0.05554334,1.15564,99.42121,6.718876,3.465194,1.236955,65.80797,-65.80798,7.129254,6.723512,19.32358,-0.231864,109.7998,0.04220365,0.05099762,0.4969573,0.7600616,3000,0,0,0,0,0,0,0,0,0,0,56,8.680277,12.57885,-0.3619847,0.779874,4.534389,4.71152,0.01516771,0.006612778,0.3598662,0.4557477,0.3392828,0.3359484,0.3740042,5.54257,5.973238,29.58105,32.17729,28.98783,28.89038,29.9805
"2007-12-03 18:15:00",7468,66.63063,-0.1840511,147.8357,57.91322,0.9103395,0.8580211,6.987394,0.2185852,-0.1201187,0.3965419,0.05363436,717.487,1.232071,0.06537956,-1.950603,-0.3599958,6.132396,0.1772008,-0.05826169,0.2546949,0.05965688,2.460495,1.771041,-0.6599384,-0.2160367,-7.248431,2.672717,0.7037889,-0.07561584,0.9331844,99.41043,6.785566,3.444979,1.236538,71.25011,-71.25012,7.882624,7.654657,13.77479,-0.3599958,145.5628,0.05592478,0.1200199,0.6551891,1.617752,3000,0,0,0,0,0,0,0,0,0,0,56,8.624277,12.82508,-0.2491046,0.8415872,4.345686,4.499232,0.01073313,0.003570557,0.3598501,0.4557366,0.3391713,0.3358752,0.373936,5.553303,5.976808,29.58059,32.17701,28.98458,28.88824,29.97859
"2007-12-03 18:20:00",7469,64.44444,-0.1337191,108.4839,58.04523,0.5588664,0.6725752,7.143272,0.2628058,-0.2016812,0.4140229,0.05192011,717.405,1.51688,0.5570284,-2.17257,-0.2949329,6.160319,0.1746666,-0.08970115,0.2178482,0.04361448,1.710589,2.070617,-1.247302,-0.05161766,-6.367841,2.695961,0.4494027,-0.04511483,0.8612292,99.40415,7.008438,3.479134,1.235453,74.96364,-74.96362,6.878188,6.593596,16.47626,-0.2949329,106.4193,0.04091843,0.1202954,0.4841897,1.58039,3000,0,0,0,0,0,0,0,0,0,0,56,8.562311,12.88119,-0.148274,0.8901845,4.202773,4.302354,0.01349783,0.004506588,0.3598097,0.4557255,0.3391013,0.3357937,0.3738402,5.566801,5.981315,29.57944,32.17672,28.98254,28.88585,29.9759
"2007-12-03 18:25:00",7470,112.5852,-0.1983134,150.5545,103.7216,1.293503,1.023225,7.081972,0.2349863,-0.06972481,0.4195523,0.09070543,716.7102,1.309614,0.8097383,-1.570284,-0.4695662,6.127153,0.1552835,-0.06336931,0.1434769,0.060306,2.550097,2.10814,-0.3740992,-0.3896294,-5.52726,3.153285,0.9717907,-0.05883217,1.261771,99.4087,7.025462,3.456451,1.235449,65.23294,-65.23294,6.594928,6.087167,22.47553,-0.4695662,147.1466,0.05652254,0.2147302,0.6651173,2.742724,3000,0,0,0,0,0,0,0,0,0,0,56,8.514122,12.91005,-0.06624931,0.9256642,4.080866,4.132436,0.01294374,0.005301476,0.3597695,0.4557236,0.3388924,0.3357014,0.3737561,5.579744,5.986616,29.57829,32.17667,28.97644,28.88314,29.97355
"2007-12-03 18:30:00",7471,57.11183,-0.1190088,109.2995,50.68616,0.8891405,0.8482797,7.00687,0.1706748,-0.04865789,0.2125484,0.04600557,717.1165,0.9696462,0.1471831,-1.067703,-0.2652895,6.065747,0.1347345,-0.02579291,0.1048807,0.04403608,2.400128,2.068087,-0.5114395,-0.3018945,-6.953699,2.926018,0.6531867,-0.006960333,0.9947603,99.40103,6.966877,3.409531,1.235641,70.95744,-70.95746,7.687159,7.356259,16.80545,-0.2652895,107.448,0.04128875,0.1049919,0.47899,1.372421,3000,0,0,0,0,0,0,0,0,0,0,56,8.483035,12.8766,0.009996192,0.9551154,3.95174,3.981611,0.01336098,0.00543642,0.3597504,0.455715,0.3387461,0.3355685,0.3736995,5.593105,5.992053,29.57775,32.17645,28.97217,28.87925,29.97196
